post_id,data,hora,formato,pilar,fase,semana,tema,gancho,legenda,cta,hashtags,direcao_visual,midia,status,ig_media_id,publicado_em,erro
2027-01-25-reels,2027-01-25,20:15,reels,Jornada,Recomeço de janeiro,Semana 24,O que eu faria se estivesse começando hoje sem dinheiro para investir,O que eu faria se estivesse começando hoje sem dinheiro para investir,"O começo não precisa ser impressionante. Precisa existir.

Tema de hoje: O que eu faria se estivesse começando hoje sem dinheiro para investir.

Não é sobre fingir que está tudo pronto. É sobre documentar o processo e continuar mesmo quando ainda falta lapidar.

A vantagem de começar pequeno é que você consegue corrigir rápido, sem depender de equipe, estúdio ou orçamento.

Feito com honestidade ainda vence muita ideia perfeita que nunca sai do papel.

Se você também está começando, acompanha a jornada no @dozero.aoreal.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Se você também está começando, acompanha a jornada no @dozero.aoreal.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Reels silencioso com frases em tela e música tendência. 5 cenas, 2 segundos cada.",,pendente,,,
2027-01-26-stories,2027-01-26,12:30,stories,Conexão,Recomeço de janeiro,Semana 24,"Se você sente que está atrasado, leia isso","Se você sente que está atrasado, leia isso","Se você está tentando começar e sente que está atrasado, respira.

Tema de hoje: Se você sente que está atrasado, leia isso.

Se o seu ponto de partida parece ruim, isso não te elimina. Só define qual é o próximo passo.

Você pode começar sem aparecer, sem equipamento caro e sem discurso de guru.

O que não dá é esperar coragem infinita para fazer a primeira publicação.

Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Sequência de 3 stories: 1) pergunta/enquete, 2) dica curta, 3) CTA para link da bio/check-out.",2027-01-26-stories/2027-01-26-stories-1.jpg,pendente,,,
2027-01-27-estatico,2027-01-27,19:00,estatico,Bastidores / prova honesta,Recomeço de janeiro,Semana 24,"Como o guia foi organizado por etapas, não por promessa","Como o guia foi organizado por etapas, não por promessa","Por trás do guia existe uma escolha simples: clareza antes de hype.

Tema de hoje: Como o guia foi organizado por etapas, não por promessa.

O conteúdo foi pensado para ensinar a estrutura: plataformas, conteúdo faceless, copy, organização e checklist de ação.

Sem depoimento inventado. Sem print falso. Sem ""ganhe X por dia"". A ideia é ser útil sem vender ilusão.

Isso deixa a promessa menor — e a entrega mais limpa.

Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital",Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.,#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Card simples: título, subtítulo e elemento visual lima. Visual limpo, sem poluição.",2027-01-27-estatico/2027-01-27-estatico-1.jpg,pendente,,,
2027-01-28-carrossel,2027-01-28,19:30,carrossel,Venda direta honesta,Recomeço de janeiro,Semana 24,O Guia Do Zero ao Real é para quem quer começar com um mapa,O Guia Do Zero ao Real é para quem quer começar com um mapa,"A proposta é simples: um mapa prático para quem está começando sem nada.

Tema de hoje: O Guia Do Zero ao Real é para quem quer começar com um mapa.

Dentro dele você encontra fundamentos, cadastro em plataformas, conteúdo faceless, noções de copy e organização financeira básica.

Não é uma fórmula mágica. É um roteiro para parar de ficar perdido na primeira tela.

Você olha, aplica no seu ritmo e decide se faz sentido. Tem garantia de 7 dias conforme o checkout.

Para começar com um passo a passo organizado, acesse o guia pelo link da bio.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Para começar com um passo a passo organizado, acesse o guia pelo link da bio.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Slide 1: ""antes de começar..."" Slides 2-5: erros/ajustes. Último slide: convite para o guia.",2027-01-28-carrossel/2027-01-28-carrossel-1.jpg;2027-01-28-carrossel/2027-01-28-carrossel-2.jpg;2027-01-28-carrossel/2027-01-28-carrossel-3.jpg;2027-01-28-carrossel/2027-01-28-carrossel-4.jpg;2027-01-28-carrossel/2027-01-28-carrossel-5.jpg;2027-01-28-carrossel/2027-01-28-carrossel-6.jpg,pendente,,,
2027-01-29-reels,2027-01-29,20:15,reels,Educativo,Recomeço de janeiro,Semana 24,Como escolher uma plataforma sem travar na comparação,Como escolher uma plataforma sem travar na comparação,"Começar do zero fica mais difícil quando você tenta aprender tudo ao mesmo tempo.

Tema de hoje: Como escolher uma plataforma sem travar na comparação.

Pensa nisso como uma escada: primeiro você entende a base, depois monta a estrutura, depois publica, depois ajusta.

Quando você pula etapas, tudo parece confuso e qualquer ferramenta vira desculpa para travar.

A meta aqui é fazer o simples bem feito: um produto claro, uma oferta honesta e conteúdo constante.

Salva esse post e segue o @dozero.aoreal para aprender o caminho sem promessa falsa.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital",Salva esse post e segue o @dozero.aoreal para aprender o caminho sem promessa falsa.,#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Vídeo faceless com texto na tela, cortes rápidos e b-roll simples de computador/celular. Sem aparecer. Narrativa opcional ou áudio em alta baixo.",,pendente,,,
2027-01-30-stories,2027-01-30,12:30,stories,Jornada,Recomeço de janeiro,Semana 24,A parte invisível de construir um projeto do zero,A parte invisível de construir um projeto do zero,"Nem todo bastidor é bonito, mas é nele que o negócio começa a ficar real.

Tema de hoje: A parte invisível de construir um projeto do zero.

Não é sobre fingir que está tudo pronto. É sobre documentar o processo e continuar mesmo quando ainda falta lapidar.

A vantagem de começar pequeno é que você consegue corrigir rápido, sem depender de equipe, estúdio ou orçamento.

Feito com honestidade ainda vence muita ideia perfeita que nunca sai do papel.

Se você também está começando, acompanha a jornada no @dozero.aoreal.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Se você também está começando, acompanha a jornada no @dozero.aoreal.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Story único com bastidor + caixa de pergunta: ""qual etapa mais te trava?"".",2027-01-30-stories/2027-01-30-stories-1.jpg,pendente,,,
2027-01-31-estatico,2027-01-31,19:00,estatico,Conexão,Recomeço de janeiro,Semana 24,"Nem todo mundo começa com câmera, equipe e dinheiro","Nem todo mundo começa com câmera, equipe e dinheiro","Você não precisa parecer expert para dar o primeiro passo com honestidade.

Tema de hoje: Nem todo mundo começa com câmera, equipe e dinheiro.

Se o seu ponto de partida parece ruim, isso não te elimina. Só define qual é o próximo passo.

Você pode começar sem aparecer, sem equipamento caro e sem discurso de guru.

O que não dá é esperar coragem infinita para fazer a primeira publicação.

Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Print/nota visual estilo checklist, com 3 bullets curtos.",2027-01-31-estatico/2027-01-31-estatico-1.jpg,pendente,,,
2027-02-01-carrossel,2027-02-01,19:30,carrossel,Bastidores / prova honesta,Recomeço de janeiro,Semana 25,O que tem por trás de uma landing page simples e honesta,O que tem por trás de uma landing page simples e honesta,"Um bastidor importante: esse projeto não usa promessa de resultado garantido.

Tema de hoje: O que tem por trás de uma landing page simples e honesta.

O conteúdo foi pensado para ensinar a estrutura: plataformas, conteúdo faceless, copy, organização e checklist de ação.

Sem depoimento inventado. Sem print falso. Sem ""ganhe X por dia"". A ideia é ser útil sem vender ilusão.

Isso deixa a promessa menor — e a entrega mais limpa.

Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital",Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.,#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,Slide 1: título forte com fundo verde-noturno e palavra REAL em lima. Slides 2-6: um ponto por slide. Último slide: CTA para ver o guia no link da bio.,2027-02-01-carrossel/2027-02-01-carrossel-1.jpg;2027-02-01-carrossel/2027-02-01-carrossel-2.jpg;2027-02-01-carrossel/2027-02-01-carrossel-3.jpg;2027-02-01-carrossel/2027-02-01-carrossel-4.jpg;2027-02-01-carrossel/2027-02-01-carrossel-5.jpg;2027-02-01-carrossel/2027-02-01-carrossel-6.jpg,pendente,,,
2027-02-02-reels,2027-02-02,20:15,reels,Venda direta honesta,Recomeço de janeiro,Semana 25,"Se você trava no primeiro passo, o guia foi feito para isso","Se você trava no primeiro passo, o guia foi feito para isso","Se você quer começar, mas sempre trava na próxima etapa, esse guia pode te ajudar.

Tema de hoje: Se você trava no primeiro passo, o guia foi feito para isso.

Dentro dele você encontra fundamentos, cadastro em plataformas, conteúdo faceless, noções de copy e organização financeira básica.

Não é uma fórmula mágica. É um roteiro para parar de ficar perdido na primeira tela.

Você olha, aplica no seu ritmo e decide se faz sentido. Tem garantia de 7 dias conforme o checkout.

Para começar com um passo a passo organizado, acesse o guia pelo link da bio.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Para começar com um passo a passo organizado, acesse o guia pelo link da bio.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Tela gravada mostrando checklist/rotina, com legendas grandes e ritmo rápido. Encerrar com CTA na bio.",,pendente,,,
2027-02-03-stories,2027-02-03,12:30,stories,Educativo,Recomeço de janeiro,Semana 25,A diferença entre conteúdo que ensina e conteúdo que só ocupa espaço,A diferença entre conteúdo que ensina e conteúdo que só ocupa espaço,"Antes de pensar em vender, você precisa entender o caminho básico.

Tema de hoje: A diferença entre conteúdo que ensina e conteúdo que só ocupa espaço.

Pensa nisso como uma escada: primeiro você entende a base, depois monta a estrutura, depois publica, depois ajusta.

Quando você pula etapas, tudo parece confuso e qualquer ferramenta vira desculpa para travar.

A meta aqui é fazer o simples bem feito: um produto claro, uma oferta honesta e conteúdo constante.

Salva esse post e segue o @dozero.aoreal para aprender o caminho sem promessa falsa.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital",Salva esse post e segue o @dozero.aoreal para aprender o caminho sem promessa falsa.,#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Antes/depois conceitual: ""antes: perdido / depois: com checklist"". CTA discreto.",2027-02-03-stories/2027-02-03-stories-1.jpg,pendente,,,
2027-02-04-estatico,2027-02-04,19:00,estatico,Jornada,Recomeço de janeiro,Semana 25,Começar sem aparecer também é uma escolha válida,Começar sem aparecer também é uma escolha válida,"Esse projeto nasceu do jeito que muita gente começa: sem estrutura perfeita.

Tema de hoje: Começar sem aparecer também é uma escolha válida.

Não é sobre fingir que está tudo pronto. É sobre documentar o processo e continuar mesmo quando ainda falta lapidar.

A vantagem de começar pequeno é que você consegue corrigir rápido, sem depender de equipe, estúdio ou orçamento.

Feito com honestidade ainda vence muita ideia perfeita que nunca sai do papel.

Se você também está começando, acompanha a jornada no @dozero.aoreal.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Se você também está começando, acompanha a jornada no @dozero.aoreal.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Imagem única com frase forte central, logo discreta e CTA na legenda.",2027-02-04-estatico/2027-02-04-estatico-1.jpg,pendente,,,
2027-02-05-carrossel,2027-02-05,19:30,carrossel,Conexão,Recomeço de janeiro,Semana 25,A vergonha de começar pequeno trava mais do que a falta de ferramenta,A vergonha de começar pequeno trava mais do que a falta de ferramenta,"Tem muita gente vendendo uma vida perfeita. Aqui a conversa é outra.

Tema de hoje: A vergonha de começar pequeno trava mais do que a falta de ferramenta.

Se o seu ponto de partida parece ruim, isso não te elimina. Só define qual é o próximo passo.

Você pode começar sem aparecer, sem equipamento caro e sem discurso de guru.

O que não dá é esperar coragem infinita para fazer a primeira publicação.

Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Slide 1: pergunta direta. Slides seguintes: resposta em passos curtos. Último slide: ""salva para fazer depois"".",2027-02-05-carrossel/2027-02-05-carrossel-1.jpg;2027-02-05-carrossel/2027-02-05-carrossel-2.jpg;2027-02-05-carrossel/2027-02-05-carrossel-3.jpg;2027-02-05-carrossel/2027-02-05-carrossel-4.jpg;2027-02-05-carrossel/2027-02-05-carrossel-5.jpg;2027-02-05-carrossel/2027-02-05-carrossel-6.jpg,pendente,,,
